,Name,Publisher,Description,Total Episodes,URL
196,Chehel Tikkeh | پادکست چهل تیکه,PersianBMS,داستان یا داستان طوری‌های نویسندگان گم نام و معمولی را پادکست چهل تیکه بشنوید.,15,https://open.spotify.com/show/4vC4MivrMXIdgxtbBvyNci
197,پادکستِ گمان Gomaan,GomaanArt,«گمان» گذری است بر اندیشه و هنر. پادکست گمان؛ مروری بر مطالب منتشر شده در مجله‌ی گمان، به همراهِ مطالبِ جدید درباره‌ی «موضوع هر شماره»، موسیقی، شعر و بیشتر...  دبیر: سیاوش لطفی مدیر هنری: هومن حسنی مدیر اجرایی: هرش نقش‌بندی,2,https://open.spotify.com/show/0B6cpsQRViF3u9Xebz5aak
198,پادکست در قرنطینه | محسن نامجو | Mohsen Namjoo,Ramtin Rahmani,از روز ۲ فروردین ۹۹ و همزمان با خانه نشینی ناشی از همه گیری ویروس کرونا، فایل‌های صوتیِ شعر و رمان خوانی توسط محسن نامجو تحت عنوان «در قرنطینه» بر روی کانال تلگرام «دَفدَف» منتشر می شود. به امید آن‌که این «شعر و رمان خوانی» سر سوزنی از تلخیِ این روزهایی که همه‌مان می‌گذرانیم [به ویژه آن‌هایی که در قرنطینه و خلوت هستند] بکاهد و برای ساعتی هم که شده، حواس‌مان را از آن پَرت کند.,20,https://open.spotify.com/show/5yJkifgZ8fZgq4BqVzgHlw
199,Bare N' Naked  - پادکست لخت وعور,AABaqi,پادکستی برای همه ی کس خل ها,47,https://open.spotify.com/show/4BePA14IWXYTtjqv8sjT2k
200,Zabtineh |  پادکست فارسی ضبطینه,Siavash Rad & Siamak JanJaali,"Lets Talk Audio with Siavash Rad & Siamak JanjaaliZabtineh is an educational podcast for audio lovers. We talk about many aspects of the audio world including mixing, recording, mastering, producing, DAWS, plugins, and etc.This podcast is in Farsi/Persian.پادکست فارسی ضبطینه",10,https://open.spotify.com/show/7ulrWpYAi4PhPWJUB7DnMR
201,پادکست چی ببینم,حامد درخشانی,اگه «چی ببینم؟» براتون یه سوال همیشگیه و دنبال فیلما و سریالای جذاب می‌گردید، این پادکست برای شماست. پیشنهاد و معرفی فیلم و سریال خوب (و عموما خارجی) برای سلیقه‌های مختلف  چی ببینم، یه پادکست فارسی سینمایی و سریالی برای تمام علاقه‌مندای فیلم و سریاله.,15,https://open.spotify.com/show/0sfXOmbQ6qQS69CnygleAu
202,Peyk e Yazdan | پادکست پیک یزدان,رادیو پیام دوست,رادیوی پیام دوست بر آن است که از این پس سلسله گفتارهائی را پیرامون تاریخ ادیان برای شما ارائه بکند، هدف اصلی از این گفتارها کمک به درک این حقیقت است که اساس ادیان الهی یکی است و مظاهر الهه یعنی انبیاء و رسولان الهی در هر عصر پزشک حقیقی جهان هستند. به فرموده حضرت بهاءالله مؤسس دیانت بهائی: «رگ جهان در دست پزشک دانا است، درد را می بیند و به دانائی درمان می کند..» در ادامه بیان می فرمایند: «درد امروز را درمانی و فردا را درمان دیگر»,55,https://open.spotify.com/show/66HUsFaUieHbAqLhezESSz
203,Randevoo پادکست فارسی راندوو,Mostafa SHALCHI,راندوو پادکستیه که درون قراره یک رمان فرانسوی رو با هم بخونیم، ترجمه کنیم و اگه لازم شد توضیح بدیم و میتونه به درد کسایی بخوره که زبان فرانسه بلدند، دارند یاد می گیرند یا فقط به زبان فرانسه یا به صورت کلی تر به رمان علاقمندند,27,https://open.spotify.com/show/5hFdssIXmEXhELCE22pDkY
204,پادکست مستند فارسی پروتکت,Protectpodcast پادکست مستند فارسی پروتکت,پادکست مستند فارسی پروتکت سعی داره که اتفاق های بیان نشده رو در قالب یک روایت بیان کنه. هر فصل به یکی از معضلات ناگفته اشاره می‌کنه تا کسانی که ازش آگاه نیستند آگاه بشن و کسانی که درگیرش هستند بتونن راه حل های پیدا کنن.,1,https://open.spotify.com/show/0rTmhPwsNQQMUojk17kV8a
205,Khaterate Youtab | پادکست خاطرات یوتاب,PersianBMS,پادکست خاطرات یوتاب روایتگر حکایت‌های یوتاب دختری جوان است که با عشق و امید و تردید مواجه شده. یوتاب   که دختری دانشجو است بر اثر یک تصادف رانندگی در بیمارستان بستری و در آنجا با دکتر نادری آشنا می شود.,31,https://open.spotify.com/show/1F53SJ0RUMSba0vOaXXdgZ
206,پادکست گلوکز| Glucosepodcast,AmirHossein Taheri,طی پادکست گلوکز قصد دارم تا بخشی از فکرهای عبوری از ذهنم رو به عنوان یکی از ساکنین سیّاره زمین باهاتون به اشتراک بذارم. گلوکز رو با آدرس زیر در اپلیکیشن‌های پادکست، اینستاگرام، تلگرام و توییتر بشنوید👇🏽 Glucosepodcast,8,https://open.spotify.com/show/6mHyu85AJvNoQxtDTNZ1pA
207,پادکست آینده نزدیک |NearFuture,Babak Memar,در هر اپیزود پادکست آینده نزدیک درباره یک تکنولوژی یا اختراع صحبت می‌کنیم که ممکنه در آینده نزدیک زندگی ما انسان‌ها رو تحت تاثیر خودش بذاره,7,https://open.spotify.com/show/1lIjEhp8wxeUflIsW5TabV
208,LoheSefid | پادکست فارسی لوح سفید,Amin Houshmand,لوح سفید پادکستی در مورد زبان، مفاهیم زبانشناسی و کاربرد آنها در زندگی روزمره که شاید به آنها توجه نمی‌کنیم,6,https://open.spotify.com/show/2NXyJd1yd6t2uUB1PyhjMr
209,پادکست فارسی ورزشی توپ,Arash Afshari,اینجا تازه‌های دنیای ورزش جهان رو به زبان طنز برای شما روایت می‌کنیم و با هم،  به همه‌ی اتفاقای دنیا می‌خندیم,6,https://open.spotify.com/show/6itLHAEJmjosIt3zJOhuWl
210,Turkmensahra Podcast پادکست ترکمنصحرا,Turkmensahra Podcast,پادکست ترکمنصحرا پادکستی درباره فرهنگ، تاریخ و اخبار مردم ترکمنصحرا می‌باشد,14,https://open.spotify.com/show/5bwpALlRpqBXhmYmJ0gqM1
211,Radio ZireShahr /پادکست رادیو زیرشهر,Prof K,پادکست هایی از رادیو ۲۴ ساعته آنلاین زیر شهر در رابطه با هنر فرعی و سایر مسائلی که کمتر در جوامع عمومی دیده شدن و اصطلاحا در زیر  پوست شهر در جریانن www.instagram.com/radio.zireshahr www.twitter.com/radiozireshahr,8,https://open.spotify.com/show/2i8QeUlJRiwQ21DD13AcxT
212,DesignCast پادکست فارسی,Amir M. Sojudi,"""دیزاین کست"" پاتوق دیزاینر هاست! من امیرم و ما اینجا با هم به داستان هایی که دیزاینر ها از تجربیات مختلفشون واسمون تعریف می کنن(در قالب مکالمه های واقعی) گوش میکنیم. بهمون از مسیری که تو زندگی حرفه ایشون تو دیزاین طی کردن میگن و اینکه چطور «دیزاین» رو بقیه زندگیشون تاثیر گذاشته. از شکست ها و موفقیت ها، از تردید ها و تصمیم هاشون بهمون میگن و حتی به هر چیزی که دلشون بخواد غر میزنن! در کنار اپیزود هایی که با مهمونای دیزاینرنم ضبط می کنم، قسمت های دیگه ای هم درست میکنم که توش واستون مقاله میخونم، محصول نقد میکنم و راجع به تکنولوژی حرف میزنم.",11,https://open.spotify.com/show/4KoeEggu5DekHH3ldTs8M3
213,Z Podcast | بهترین پادکست ایرانی,WhyZ,The Best Persian Podcast,17,https://open.spotify.com/show/2fGm3Pz2ibHmop9zZxToBa
214,"100 Porsesh , 100 Pasokh | پادکست صد پرسش صد پاسخ",PersianBMS,در هر قسمت از پادکست صد پرسش، صد پاسخ، یک پرسش درباره‌ دیانت بهائی پاسخ داده می‌شود؛ پرسش‌هایی که از گذشته تا حال از بهائیان پرسیده شده‌اند. یک‌شنبه‌ها از رادیو پیام دوست.,99,https://open.spotify.com/show/6VhU2pbKZusx4Ezvhb1qxw
215,Beshno Podcast | پادکست بشنو,Beshno Podcast,من سپیده هستم و «بِشنو» زاده‌ی عشق من به غرق شدن در دنیای ادبیات است. در اینجا آنچه که خوانده و دوست می‌دارم را با شما به اشتراک خواهم گذاشت.,37,https://open.spotify.com/show/7KDOtuybcaknHbJpAUuXMo
216,پادکست روانشناسی سایکوپاد,mohammad mehregan,محمد مهرگان هستم و در سایکوپاد به تحلیل روزمرگی ها و بدیهیات زندگی از دیدگاه روانشناسی شناختی به زبان خودمانی می پردازم,20,https://open.spotify.com/show/7vsPxc93Rhf0QN26xfP64M
217,فیه ما فی-پادکست سواد مالی,آکادمی هوش مالی,«فیه ما فی» عنوان پادکستی است که علاقمندان و فعالان سواد مالی را از آخرین اخبار این حوزه مطلع می‌کند. اخبار اقتصادی هفته را با این رویکرد مرور می‌کنیم که هر کدام چه تأثیری بر زندگی فردی و خانوادگی ما دارد؟,21,https://open.spotify.com/show/2rZQeySCBNqOZfmZz7Ture
218,Eyn Podcast | پادکست فارسی عین,Eyn Podcast | پادکست فارسی عین,عین ؛ پادکستی پیرامون موضوعات علمی یا داستانیِ مرتبط با عکاسیه که توسط جمعی از دانشجو های عکاسی دانشگاه سمنان تولید میشه.,1,https://open.spotify.com/show/74l9BceX5o7BqzWqxgmhqH
