,Name,Publisher,Description,Total Episodes,URL
103,پادکست فارسی کتاب های موفقیت,پدرام فرهانی,سلام,1,https://open.spotify.com/show/3Xff7Ii3jELcAOu4Skwy1L
104,پادکست فارسی هری پاتر | Harry Potter Podcast,Leila Ashrafi | Ahmad Nahvi,.با هر قسمت از این پادکست میخوایم شما رو توی دنیای هری پاتر غرق کنیم Hosted on Acast. See acast.com/privacy for more information.,74,https://open.spotify.com/show/1ijNCMDHt6xXSRm63qpBdQ
105,جنگ های هسته ای,Stringcast,"مجموعۀ جنگ‌های هسته‌ای روایتی از جنگ سرد و رقابت آمریکا و شوروی برای کنترل جهان است. داستانی دربارۀ دو ایدئولوژی، بمب‌های اتمی و نبردی مخفیانه برای تصرف دنیای جدید.در سال ۱۹۴۵، آمریکا از اولین سلاح هسته‌ای جهان رونمایی و از آن علیه کشور ژاپن استفاده کرد. با نابودی هیروشیما و ناگازاکی توسط این سلاح مرگبار، فصل جدیدی از تاریخ آغاز شد , نبردی سرد میان دو بازماندۀ جنگ‌ جهانی دوم شکل گرفت. نبردی که هرحرکت اشتباه در آن می‌توانست منجر به آغاز جنگ جهانی سوم و پایان جهان شود. در این مجموعه ما داستان جنگ سرد را روایت میکنیم.پروژه‌ای از استرینگ کست Hosted on Acast. See acast.com/privacy for more information.",3,https://open.spotify.com/show/42K7Jq3CrJfxYN9ETb8flU
106,پادکست فوتبال لب,Football Lab Podcast,پادکست فارسی هفتگی تحلیل فوتبال باشگاهی اروپا و ایران - فوتبال یک بازی ساده است که ۲۲ نفر برای ۹۰ دقیقه دنبال توپ می‌دوند و ما آن‌را برایتان تحلیل می‌کنیم!,323,https://open.spotify.com/show/74IyLFG5yxLXIBwJswMCXg
107,کتاب صوتی برادران کارامازوف,Boocast,نویسنده فیودور داستایوسکی مترجم: پرویز شهدی گوینده: آرمان سلطان‌زاده مدت 50 ساعت کتاب صوتی «برادران کارامازوف» آخرین و بهترین اثر داستایوفسکی  است که آن را در اواخر عمرش منتشر کرد. او در جایی گفته بود: «خوشحال می‌شوم بتوانم قبل از مرگم، رمان برادران کارامازوف را به پایان برسانم، زیرا می‌توانم کاملا خود را بیان کنم.»  کتاب صوتی برادران کارامازوف به عنوان یکی از تاثیرگذارترین رمان‌های دنیا شناخته شده ‌است. افراد مشهور و تاثیرگذار زیادی مثل آلبرت انیشتین، زیگموند فروید، مارتین هایدگر و... این رمان را تحسین کرده‌اند. زیگموند فروید رمان برادران کارامازوف را جذاب‌ترین رمان نوشته‌شده دانسته و به‌سبب موضوع عقده ادیپ که در حوزه تخصصش بود، درباره این رمان و شخصیت داستایوسکی هم مقاله‌ای نوشته است.,116,https://open.spotify.com/show/70wHiHTcQcKacPsYUosqz1
108,پادکست آذرخش مکری,Dr Azarakhsh mokri,معرفی کتاب‌های حوزه‌ی روان‌شناسی به روایت آذرخش مکری,99,https://open.spotify.com/show/7Cgfj5vWRAPqZWlYLhUnVz
109,داستان‌های مثنوی,فخری قمیشی,"مثنوی، مشهور به مثنوی معنوی (یا مثنوی مولوی)، نام کتاب شعری از مولانا جلال‌الدین محمد بلخی این کتاب از ۲۶,۰۰۰ بیت و ۶ دفتر تشکیل شده و یکی از برترین کتاب‌های ادبیات عرفانی کهن فارسی و حکمت پارسی پس از اسلام است. این کتاب در قالب شعری مثنوی سروده شده ‌است که در واقع عنوان کتاب نیز هست. خانم فخری قمیشی داستان‌های شیرین این کتاب را در قالبی ساده‌فهم بیان و تفسیرمی‌کنند",100,https://open.spotify.com/show/22vOgJ6gEZxB8O3Q5sTO9s
110,پادکست فارسی بارکد / مجموعۀ شنیداری تئاتر و °°° 🎭🎧, U Neek,/تئاتر شنیدنی/ مجموعه ای جذاب از خوانش نمایشنامه های برتر و نمایش های صوتی ایران و جهان + فایل‌هایی متفرقه . Hi ✋ it's me 😊 I'm neek. U neek😉 ازتون دعوت میکنم اگه شما هم مثل من به شنیدن تئاتر علاقه مندید این پادکست رو سایسکراب کنید تا جدیدترین اپیزودها رو دریافت کنید. من هربار یک یا چند فایل منتخب خودم رو یکجا آپلود میکنم تا شما هم برای انتخاب دستتون باز باشه. 🌟💯⭐ اگه ازین کانال خوشتون میاد اونو به دوستاتون معرفی کنین و کامنتای خودتونو برای من بنویسین تا بیشتر با نظرتون آشنا بشم. و دیگه اینکه ممنونم که از این پادکست حمایت میکنید😘   . . . #صحنه #تئاتر #تئاتریها #سینما #نمایش #هنر #هنرمند,108,https://open.spotify.com/show/75fWVLSvIL20JyRMOtvIxP
111,Radio Joloun / پادکست سفر رادیو جولون,radiojoloun,پادکست سفر رادیو جولون در مورد سفر و گردشگریه. توی هر اپیزود از این پادکست در مورد یک مقصد خاص یا یک موضوع مرتبط با گردشگری صحبت می‌کنیم .علاوه بر پادکست اگه دوست دارید بیشتر از سفر رفتن به مقاصد مختلف و راه و چاه سفر بدونید به وبسایت ما سر بزنید RadioJoloun.com تهیه کنندگان : کیمیا خسروی و سالار موسوی Hosted on Acast. See acast.com/privacy for more information.,65,https://open.spotify.com/show/6NMm0GkqvSuP2NQzktLCv2
112,پادکست هیربد و هرمس,Hirbod Human,پادکست هیربُد و هِرمِس یک گفتگوی دوستانه است بر سر مسائل و دغدغه‌های فرهنگی اجتماعی مشترک ما ایرانی ها. یادگیری مبتنی بر شبیه‌سازی انسان را در موقعیت‌هایی قرار می‌دهد تا درک مطلب آسانتر و روانتر باشد. ما هم قصد داریم تا با شبیه سازی از یک گفتگو ساده مبتنی بر تعامل و درک متقابل با مواجهه با اتفاق و اختلاف نظر بر سر مسائل فضایی فراهم کنیم تا ذهن مغشوش مخاطب فارسی زبان هرآنچه احتیاج دارد به صورت پویا و انتخابی از آن بیاموزد. امیدوارم این تمرین دری به سوی فردایی بهتر برای ما باز کنددسترسی به وبسایت,26,https://open.spotify.com/show/0WK5Khn1nzcN4Kt9euKuWV
113,iGhe3 | آی‌قصه,iGhe3,آی‌قصه؛ جایی برای قصه گفتن و قصه شنفتن!  www.iGhe3.com,64,https://open.spotify.com/show/0jrG6rrwo9Vn0rXpueu67B
114,پادکست داستانی سریالی سیپینس,Amir Nayerzadeh,پادکست سریالی سِیپیِنس روایتی از جوانی معتاد به شیشه که در شرایط سختی از زندگی قرار دارد و نا خواسته اتفاقاتی می‌اُفتد که زندگی او را به چالش می‌کشد.این پادکست مناسب افراد زیر 18 سال و افرادی که دارای روحیه حساس می‌باشند نمی‌باشد. Hosted on Acast. See acast.com/privacy for more information.,31,https://open.spotify.com/show/6vDrsyXwZymIU5GZfuq8yU
115,Saga,Golosein,پادکستی که در اون افسانه ها و اسطوره های سرزمینهای دور رو به زبان امروز می شنوید. داستانهایی که ممکنه بعضیهاشون رو بشناسید و دوست دارید بیشتر باهاشون آشنا بشید و ممکن هم هست بعضی داستانها رو برای اولین بار بشنوید,69,https://open.spotify.com/show/5uX9ARaSvndEuevFpF2cBn
116,پادکست بیوگو,Elnaz Ansari,بیوگو (پادکست تخصصی زندگی‌نامه) راوی زندگی‌هایی است که روزی دور یا نزدیک ما جاری بودند.  در هر اپیزود این پادکست بیوگرافی شخصی را خواهید شنید که توسط «گروه نویسندگان در  سایه» تولید یا بازنویسی شده است بیوگو تلاشی است برای ثبت و قدردانی از زندگی,9,https://open.spotify.com/show/1qvXP7RhRiLZqSHRT9lu5e
117,True Crime Farsi پادکست جنایی,True Crime Farsi,من امید هستم و شما شنونده پرونده های جنایی واقعی از پادکست  ترو کرایم فارسی هستیدشما همچنین میتوانید این داستان های جنایی واقعی رو همراه با فیلم و عکس های پرونده در کانال یوتیوب ما تماشا کنید، این خودش حمایت بزرگی هست از من و کانال ترو کرایم فارسی. Hosted on Acast. See acast.com/privacy for more information.,15,https://open.spotify.com/show/0poXqq22mTvAC8cOms9iFl
118,سیری در تاریخ و فرهنگ ایران,میرحسن ولوی,مجموعه سخنرانی های کوتاه و اجمالی دربارۀ تاریخ، فرهنگ و ادب ایران با تکیه بر منابع مستند  فصل اول: تاریخ ایران پس از اسلام فصل دوم: تاریخ ایران باستان فصل سوم: جستارهایی در تاریخ، فرهنگ و ادب ایران,104,https://open.spotify.com/show/7CJLw2UNN1ySfSC23jC8lU
